Observatoire des territoires - ANCT,Unnamed: 1,Unnamed: 2,Unnamed: 3
018,Toulon,1982,442.11
018,Toulon,1990,479.6
018,Toulon,1999,507.47
018,Toulon,2007,537.34
018,Toulon,2008,539.9
018,Toulon,2012,544.55
018,Toulon,2013,545.4
018,Toulon,2017,559.78
018,Toulon,2018,565.15
019,Tours,1968,94.74
019,Tours,1975,106.82
019,Tours,1982,114
019,Tours,1990,120.48
019,Tours,1999,127.39
019,Tours,2007,135.19
019,Tours,2008,135.75
019,Tours,2012,138.85
019,Tours,2013,139.79
019,Tours,2017,141.83
019,Tours,2018,142.36
020,Nancy,1968,143.6
020,Nancy,1975,152.09
020,Nancy,1982,156.15
020,Nancy,1990,159.1
020,Nancy,1999,160.56
020,Nancy,2007,162.99
020,Nancy,2008,163.65
020,Nancy,2012,164.04
020,Nancy,2013,163.39
020,Nancy,2017,163.84
020,Nancy,2018,163.59
022,Clermont-Ferrand,1968,125.1
022,Clermont-Ferrand,1975,139.6
022,Clermont-Ferrand,1982,147.16
022,Clermont-Ferrand,1990,152.17
022,Clermont-Ferrand,1999,156.86
022,Clermont-Ferrand,2007,165.15
022,Clermont-Ferrand,2008,165.78
022,Clermont-Ferrand,2012,169.78
022,Clermont-Ferrand,2013,170.89
022,Clermont-Ferrand,2017,175.38
022,Clermont-Ferrand,2018,177.23
023,Saint-Étienne,1968,285.38
023,Saint-Étienne,1975,294.1
023,Saint-Étienne,1982,293.84
023,Saint-Étienne,1990,300.64
023,Saint-Étienne,1999,292.23
023,Saint-Étienne,2007,295.67
023,Saint-Étienne,2008,295.3
023,Saint-Étienne,2012,298.96
023,Saint-Étienne,2013,300.32
023,Saint-Étienne,2017,303.29
023,Saint-Étienne,2018,303.84
024,Caen,1968,118.32
024,Caen,1975,133.29
024,Caen,1982,143.35
024,Caen,1990,153.89
024,Caen,1999,163.58
024,Caen,2007,170.41
024,Caen,2008,171.92
024,Caen,2012,175.4
024,Caen,2013,176.22
024,Caen,2017,180.08
024,Caen,2018,180.81
025,Orléans,1968,77.54
025,Orléans,1975,91.14
025,Orléans,1982,99.96
025,Orléans,1990,109.38
025,Orléans,1999,117.87
025,Orléans,2007,123.4
025,Orléans,2008,124.04
025,Orléans,2012,126.38
025,Orléans,2013,127.09
025,Orléans,2017,130.88
025,Orléans,2018,131.31
026,Angers,1968,112.65
026,Angers,1975,124.42
026,Angers,1982,136.17
026,Angers,1990,147.03
026,Angers,1999,157.83
026,Angers,2007,166.47
026,Angers,2008,166.78
026,Angers,2012,171.37
026,Angers,2013,172.81
026,Angers,2017,177.65
026,Angers,2018,179
028,Dijon,1968,74.64
028,Dijon,1975,84.11
028,Dijon,1982,88.19
028,Dijon,1990,93.68
028,Dijon,1999,97.43
028,Dijon,2007,100.82
028,Dijon,2008,101.33
028,Dijon,2012,102.87
028,Dijon,2013,103.56
028,Dijon,2017,105.27
028,Dijon,2018,105.37
029,Mulhouse,1968,264.65
029,Mulhouse,1975,287.98
029,Mulhouse,1982,294.09
029,Mulhouse,1990,301.73
029,Mulhouse,1999,315.8
029,Mulhouse,2007,328.37
029,Mulhouse,2008,329.47
029,Mulhouse,2012,332.87
029,Mulhouse,2013,334.77
029,Mulhouse,2017,334.06
029,Mulhouse,2018,334.11
030,Perpignan,1968,125.18
030,Perpignan,1975,134.9
030,Perpignan,1982,154.44
030,Perpignan,1990,169.95
030,Perpignan,1999,185.39
030,Perpignan,2007,209.1
030,Perpignan,2008,211.37
030,Perpignan,2012,221.27
030,Perpignan,2013,224.02
030,Perpignan,2017,230.77
030,Perpignan,2018,231.93
031,Cannes - Antibes,1968,496.88
031,Cannes - Antibes,1975,592.77
031,Cannes - Antibes,1982,677.14
031,Cannes - Antibes,1990,769.83
031,Cannes - Antibes,1999,818.54
031,Cannes - Antibes,2007,897.63
031,Cannes - Antibes,2008,906.15
031,Cannes - Antibes,2012,909.97
031,Cannes - Antibes,2013,912.05
031,Cannes - Antibes,2017,906.37
031,Cannes - Antibes,2018,903.12
032,Brest,1968,222.63
032,Brest,1975,246.06
032,Brest,1982,257.74
032,Brest,1990,265.37
032,Brest,1999,274.73
032,Brest,2007,281.49
032,Brest,2008,282.79
032,Brest,2012,286.48
032,Brest,2013,287.69
032,Brest,2017,292.43
032,Brest,2018,293.25
033,Metz,1968,152.48
033,Metz,1975,167.21
033,Metz,1982,173.51
033,Metz,1990,180.28
033,Metz,1999,187.89
033,Metz,2007,193.41
033,Metz,2008,193.69
033,Metz,2012,194.33
033,Metz,2013,194.6
033,Metz,2017,195.5
033,Metz,2018,195.95
034,Le Mans,1968,119.38
034,Le Mans,1975,131.48
034,Le Mans,1982,136.08
034,Le Mans,1990,139.62
034,Le Mans,1999,144.4
034,Le Mans,2007,151.79
034,Le Mans,2008,152.51
034,Le Mans,2012,155.43
034,Le Mans,2013,156.23
034,Le Mans,2017,156.58
034,Le Mans,2018,156.88
035,Amiens,1968,95.73
035,Amiens,1975,103.16
035,Amiens,1982,105.47
035,Amiens,1990,107.28
035,Amiens,1999,109.99
035,Amiens,2007,112.12
035,Amiens,2008,112.6
035,Amiens,2012,113.72
035,Amiens,2013,114.1
035,Amiens,2017,115.27
035,Amiens,2018,115.12
036,Reims,1968,82.97
036,Reims,1975,92.7
036,Reims,1982,96.49
036,Reims,1990,101.26
036,Reims,1999,104.63
036,Reims,2007,105.91
036,Reims,2008,105.75
036,Reims,2012,107.12
036,Reims,2013,107.57
036,Reims,2017,108.8
036,Reims,2018,109.07
037,Nîmes,1968,132.09
037,Nîmes,1975,142.74
037,Nîmes,1982,155.92
037,Nîmes,1990,176.95
037,Nîmes,1999,192.21
037,Nîmes,2007,214.78
037,Nîmes,2008,214.98
037,Nîmes,2012,226.74
037,Nîmes,2013,230.87
037,Nîmes,2017,235.04
037,Nîmes,2018,235.56
038,Valenciennes (partie française),1968,494.86
038,Valenciennes (partie française),1975,493.83
038,Valenciennes (partie française),1982,478.48
038,Valenciennes (partie française),1990,463.22
038,Valenciennes (partie française),1999,461.58
038,Valenciennes (partie française),2007,460.83
038,Valenciennes (partie française),2008,462.17
038,Valenciennes (partie française),2012,463.66
038,Valenciennes (partie française),2013,463.49
038,Valenciennes (partie française),2017,466.61
038,Valenciennes (partie française),2018,466.79
039,Le Havre,1968,320.22
039,Le Havre,1975,342.47
039,Le Havre,1982,343.13
039,Le Havre,1990,349.62
039,Le Havre,1999,348.13
039,Le Havre,2007,341.38
039,Le Havre,2008,341.29
039,Le Havre,2012,339.5
039,Le Havre,2013,338.61
039,Le Havre,2017,338.22
039,Le Havre,2018,338.5
040,Avignon,1968,213.01
040,Avignon,1975,236.99
040,Avignon,1982,259.6
040,Avignon,1990,282.1
040,Avignon,1999,302.13
040,Avignon,2007,329.61
040,Avignon,2008,329.52
040,Avignon,2012,336
040,Avignon,2013,338.53
040,Avignon,2017,346.68
040,Avignon,2018,347.22
041,Limoges,1968,80.17
041,Limoges,1975,84.41
041,Limoges,1982,86.71
041,Limoges,1990,87.01
041,Limoges,1999,88.31
041,Limoges,2007,93.53
041,Limoges,2008,94.42
041,Limoges,2012,95.21
041,Limoges,2013,95.23
041,Limoges,2017,95.25
041,Limoges,2018,95.04
042,Lens - Liévin,1968,1019
042,Lens - Liévin,1975,980.76
042,Lens - Liévin,1982,966.11
042,Lens - Liévin,1990,955.48
042,Lens - Liévin,1999,943.75
042,Lens - Liévin,2007,930.25
042,Lens - Liévin,2008,927.58
042,Lens - Liévin,2012,921.29
042,Lens - Liévin,2013,918.86
042,Lens - Liévin,2017,921.64
042,Lens - Liévin,2018,921.48
043,Annecy,1968,112.64
043,Annecy,1975,134.78
043,Annecy,1982,150.58
043,Annecy,1990,170.93
043,Annecy,1999,190.88
043,Annecy,2007,211.15
043,Annecy,2008,211.84
043,Annecy,2012,222.83
043,Annecy,2013,227.24
043,Annecy,2017,238.92
043,Annecy,2018,241.16
044,Pau,1968,91.09
044,Pau,1975,99.56
044,Pau,1982,105.79
044,Pau,1990,111.32
044,Pau,1999,115.65
044,Pau,2007,125.42
044,Pau,2008,125.95
044,Pau,2012,126.7
044,Pau,2013,127.09
044,Pau,2017,128.64
044,Pau,2018,128.56
045,Besançon,1968,77.09
045,Besançon,1975,85.15
045,Besançon,1982,88.2
045,Besançon,1990,93.3
045,Besançon,1999,99.67
045,Besançon,2007,106.28
045,Besançon,2008,106.78
045,Besançon,2012,108.42
045,Besançon,2013,109.29
045,Besançon,2017,110.54
045,Besançon,2018,111.03
046,Poitiers,1968,67.36
046,Poitiers,1975,74.62
046,Poitiers,1982,80.12
046,Poitiers,1990,84.58
046,Poitiers,1999,92.33
046,Poitiers,2007,100.45
046,Poitiers,2008,101.35
046,Poitiers,2012,104.08
046,Poitiers,2013,104.72
046,Poitiers,2017,107.06
046,Poitiers,2018,107.58
047,Bayonne (partie française),1968,143.88
047,Bayonne (partie française),1975,154.86
047,Bayonne (partie française),1982,165.68
047,Bayonne (partie française),1990,179.23
047,Bayonne (partie française),1999,192.39
047,Bayonne (partie française),2007,210.56
047,Bayonne (partie française),2008,212.59
047,Bayonne (partie française),2012,220.63
047,Bayonne (partie française),2013,223.11
047,Bayonne (partie française),2017,235.46
047,Bayonne (partie française),2018,238.54
048,Dunkerque,1968,253.75
048,Dunkerque,1975,289.09
048,Dunkerque,1982,309.05
048,Dunkerque,1990,308.28
048,Dunkerque,1999,309.52
048,Dunkerque,2007,303.22
048,Dunkerque,2008,302.44
048,Dunkerque,2012,301.09
048,Dunkerque,2013,300.61
048,Dunkerque,2017,298.14
048,Dunkerque,2018,297.28
049,Valence,1968,132.08
049,Valence,1975,146.2
049,Valence,1982,158.62
049,Valence,1990,170.4
049,Valence,1999,180.58
049,Valence,2007,192.53
049,Valence,2008,193.66
049,Valence,2012,197.64
049,Valence,2013,198.25
049,Valence,2017,205.24
049,Valence,2018,206.55
050,Chambéry,1968,127.04
050,Chambéry,1975,141.58
050,Chambéry,1982,153.71
050,Chambéry,1990,168.45
050,Chambéry,1999,184.62
050,Chambéry,2007,200.7
050,Chambéry,2008,202.12
050,Chambéry,2012,210.29
050,Chambéry,2013,212.82
050,Chambéry,2017,219.14
050,Chambéry,2018,220.98
051,La Rochelle,1968,122.5
051,La Rochelle,1975,134.75
051,La Rochelle,1982,144.2
051,La Rochelle,1990,148.52
051,La Rochelle,1999,165.23
051,La Rochelle,2007,181.22
051,La Rochelle,2008,182.57
051,La Rochelle,2012,188.97
051,La Rochelle,2013,190.95
051,La Rochelle,2017,197.55
051,La Rochelle,2018,199.74
052,Quimper,1968,123.64
052,Quimper,1975,130.33
052,Quimper,1982,135.74
052,Quimper,1990,140.95
052,Quimper,1999,146.44
052,Quimper,2007,155.66
052,Quimper,2008,156.01
052,Quimper,2012,157.72
052,Quimper,2013,158.6
052,Quimper,2017,159.44
052,Quimper,2018,160.57
053,Lorient,1968,199.94
053,Lorient,1975,214.88
053,Lorient,1982,227.12
053,Lorient,1990,241.13
053,Lorient,1999,243.43
053,Lorient,2007,253.99
053,Lorient,2008,255.54
053,Lorient,2012,260.14
053,Lorient,2013,261.89
053,Lorient,2017,265.42
053,Lorient,2018,266.63
054,Troyes,1968,62.71
054,Troyes,1975,67.56
054,Troyes,1982,69.52
054,Troyes,1990,69.86
054,Troyes,1999,71.36
054,Troyes,2007,74.39
054,Troyes,2008,74.61
054,Troyes,2012,76.04
054,Troyes,2013,76.36
054,Troyes,2017,78.15
054,Troyes,2018,78.31
055,Saint-Nazaire,1968,201.93
055,Saint-Nazaire,1975,217.32
055,Saint-Nazaire,1982,228.83
055,Saint-Nazaire,1990,232.24
055,Saint-Nazaire,1999,241.3
055,Saint-Nazaire,2007,264.85
055,Saint-Nazaire,2008,265.19
055,Saint-Nazaire,2012,272.71
055,Saint-Nazaire,2013,276.03
055,Saint-Nazaire,2017,285.5
055,Saint-Nazaire,2018,288.48
056,Saint-Brieuc,1968,134.72
056,Saint-Brieuc,1975,148.26
056,Saint-Brieuc,1982,156.36
056,Saint-Brieuc,1990,160.67
056,Saint-Brieuc,1999,166.91
056,Saint-Brieuc,2007,179.01
056,Saint-Brieuc,2008,180.94
056,Saint-Brieuc,2012,187.6
056,Saint-Brieuc,2013,188.27
056,Saint-Brieuc,2017,189.38
056,Saint-Brieuc,2018,189.72
057,Vannes,1968,80.71
057,Vannes,1975,90.48
057,Vannes,1982,102.57
057,Vannes,1990,115.45
057,Vannes,1999,130.3
057,Vannes,2007,150.88
057,Vannes,2008,153.16
057,Vannes,2012,160.84
057,Vannes,2013,163.09
057,Vannes,2017,168.58
057,Vannes,2018,169.83
058,Colmar,1968,136.17
058,Colmar,1975,148.17
058,Colmar,1982,150.6
058,Colmar,1990,156.32
058,Colmar,1999,166.4
058,Colmar,2007,174.64
058,Colmar,2008,175.58
058,Colmar,2012,176.17
058,Colmar,2013,177.04
058,Colmar,2017,179.94
058,Colmar,2018,179.94
059,Douai,1968,549
059,Douai,1975,550.84
059,Douai,1982,542.29
059,Douai,1990,543.84
059,Douai,1999,535.61
059,Douai,2007,531.61
059,Douai,2008,531.68
059,Douai,2012,530.09
059,Douai,2013,527.77
059,Douai,2017,523.44
059,Douai,2018,522.68
060,Béziers,1968,151.18
060,Béziers,1975,155.52
060,Béziers,1982,154.17
060,Béziers,1990,159.59
060,Béziers,1999,166.13
060,Béziers,2007,185.26
060,Béziers,2008,186.48
060,Béziers,2012,196.37
060,Béziers,2013,200.49
060,Béziers,2017,208.02
060,Béziers,2018,209.74
061,Montbéliard,1968,187.77
061,Montbéliard,1975,213.06
061,Montbéliard,1982,214.06
061,Montbéliard,1990,203.69
061,Montbéliard,1999,199.45
061,Montbéliard,2007,198.85
061,Montbéliard,2008,199.36
061,Montbéliard,2012,199.14
061,Montbéliard,2013,197.85
061,Montbéliard,2017,195.99
061,Montbéliard,2018,196.18
062,Angoulême,1968,94.16
062,Angoulême,1975,100.76
062,Angoulême,1982,106.2
062,Angoulême,1990,109.3
062,Angoulême,1999,110.45
062,Angoulême,2007,115.93
062,Angoulême,2008,116.88
062,Angoulême,2012,118.2
062,Angoulême,2013,118.3
062,Angoulême,2017,118.66
062,Angoulême,2018,118.87
063,Niort,1968,73.73
063,Niort,1975,78.18
063,Niort,1982,82.11
063,Niort,1990,85.49
063,Niort,1999,87.57
063,Niort,2007,95.45
063,Niort,2008,96.24
063,Niort,2012,99.1
063,Niort,2013,99.41
063,Niort,2017,101.2
063,Niort,2018,101.53
064,Bourges,1968,57.06
064,Bourges,1975,62.52
064,Bourges,1982,65.21
064,Bourges,1990,67.18
064,Bourges,1999,66.26
064,Bourges,2007,66.8
064,Bourges,2008,66.24
064,Bourges,2012,66.76
064,Bourges,2013,66.96
064,Bourges,2017,65.94
064,Bourges,2018,65.95
065,Chartres,1968,58.02
065,Chartres,1975,66.08
065,Chartres,1982,71.51
065,Chartres,1990,78.76
065,Chartres,1999,81.89
065,Chartres,2007,84.62
065,Chartres,2008,85.02
065,Chartres,2012,87.73
065,Chartres,2013,87.9
065,Chartres,2017,88.79
065,Chartres,2018,88.7
066,La Roche-sur-Yon,1968,65.47
066,La Roche-sur-Yon,1975,74.12
066,La Roche-sur-Yon,1982,82.25
066,La Roche-sur-Yon,1990,86.93
066,La Roche-sur-Yon,1999,93.51
066,La Roche-sur-Yon,2007,106.51
066,La Roche-sur-Yon,2008,108.71
066,La Roche-sur-Yon,2012,116.06
066,La Roche-sur-Yon,2013,117.35
066,La Roche-sur-Yon,2017,121.92
066,La Roche-sur-Yon,2018,122.99
067,Cholet,1968,99.96
067,Cholet,1975,114.49
067,Cholet,1982,125.55
067,Cholet,1990,130.03
067,Cholet,1999,130.72
067,Cholet,2007,136.18
067,Cholet,2008,136.91
067,Cholet,2012,140.34
067,Cholet,2013,140.71
067,Cholet,2017,143.07
067,Cholet,2018,143.64
068,Boulogne-sur-Mer,1968,230.17
068,Boulogne-sur-Mer,1975,237.4
068,Boulogne-sur-Mer,1982,238.26
068,Boulogne-sur-Mer,1990,238.6
068,Boulogne-sur-Mer,1999,245.47
068,Boulogne-sur-Mer,2007,244.73
068,Boulogne-sur-Mer,2008,245.49
068,Boulogne-sur-Mer,2012,245.23
068,Boulogne-sur-Mer,2013,244.79
068,Boulogne-sur-Mer,2017,240.31
068,Boulogne-sur-Mer,2018,240
069,Arras,1968,128.83
069,Arras,1975,137.06
069,Arras,1982,141.1
069,Arras,1990,144.9
069,Arras,1999,146.49
069,Arras,2007,151.64
069,Arras,2008,152.56
069,Arras,2012,154.27
069,Arras,2013,154.54
069,Arras,2017,155.86
069,Arras,2018,156.36
070,Chalon-sur-Saône,1968,91.4
070,Chalon-sur-Saône,1975,101.6
070,Chalon-sur-Saône,1982,105.34
070,Chalon-sur-Saône,1990,108.66
070,Chalon-sur-Saône,1999,110.43
070,Chalon-sur-Saône,2007,114.33
070,Chalon-sur-Saône,2008,114.78
070,Chalon-sur-Saône,2012,116.24
070,Chalon-sur-Saône,2013,117.14
070,Chalon-sur-Saône,2017,117.75
070,Chalon-sur-Saône,2018,117.59
071,Cherbourg-en-Cotentin,1968,125.59
071,Cherbourg-en-Cotentin,1975,127.37
071,Cherbourg-en-Cotentin,1982,138.48
071,Cherbourg-en-Cotentin,1990,155.51
071,Cherbourg-en-Cotentin,1999,154.65
071,Cherbourg-en-Cotentin,2007,154.47
071,Cherbourg-en-Cotentin,2008,154.45
071,Cherbourg-en-Cotentin,2012,152.73
071,Cherbourg-en-Cotentin,2013,152.6
071,Cherbourg-en-Cotentin,2017,151.11
071,Cherbourg-en-Cotentin,2018,150.88
072,Narbonne,1968,75.65
072,Narbonne,1975,74.42
072,Narbonne,1982,77.38
072,Narbonne,1990,85.5
072,Narbonne,1999,90.47
072,Narbonne,2007,104.75
072,Narbonne,2008,105.9
072,Narbonne,2012,111.48
072,Narbonne,2013,113.03
072,Narbonne,2017,116.39
072,Narbonne,2018,117.28
073,Calais,1968,245.29
073,Calais,1975,257.73
073,Calais,1982,269.07
073,Calais,1990,280.22
073,Calais,1999,290.1
073,Calais,2007,293.09
073,Calais,2008,293.02
073,Calais,2012,294.13
073,Calais,2013,295.63
073,Calais,2017,300.65
073,Calais,2018,299.21
074,Blois,1968,67.2
074,Blois,1975,74.82
074,Blois,1982,79.83
074,Blois,1990,85.45
074,Blois,1999,88.71
074,Blois,2007,92.08
074,Blois,2008,91.91
074,Blois,2012,93.72
074,Blois,2013,93.87
074,Blois,2017,94.8
074,Blois,2018,94.44
075,Laval,1968,66.92
075,Laval,1975,75.57
075,Laval,1982,80.87
075,Laval,1990,84.91
075,Laval,1999,88.92
075,Laval,2007,95.64
075,Laval,2008,96.75
075,Laval,2012,99.12
075,Laval,2013,99.31
075,Laval,2017,100.51
075,Laval,2018,100.63
076,Beauvais,1968,78.14
076,Beauvais,1975,86.14
076,Beauvais,1982,88.64
076,Beauvais,1990,94.68
076,Beauvais,1999,99.48
076,Beauvais,2007,104.03
076,Beauvais,2008,104.31
076,Beauvais,2012,105.71
076,Beauvais,2013,106.78
076,Beauvais,2017,108.4
076,Beauvais,2018,108.75
077,Maubeuge (partie française),1968,296.65
077,Maubeuge (partie française),1975,309.68
077,Maubeuge (partie française),1982,312.53
077,Maubeuge (partie française),1990,306.53
077,Maubeuge (partie française),1999,295.66
077,Maubeuge (partie française),2007,287.34
077,Maubeuge (partie française),2008,286.22
077,Maubeuge (partie française),2012,282.76
077,Maubeuge (partie française),2013,282.31
077,Maubeuge (partie française),2017,280.42
077,Maubeuge (partie française),2018,279.31
078,Compiègne,1968,107.03
078,Compiègne,1975,121.89
078,Compiègne,1982,133.1
078,Compiègne,1990,145.61
078,Compiègne,1999,152.64
078,Compiègne,2007,157.27
078,Compiègne,2008,157.84
078,Compiègne,2012,157.39
078,Compiègne,2013,158.19
078,Compiègne,2017,159.95
078,Compiègne,2018,160.65
079,Roanne,1968,95.73
079,Roanne,1975,99.82
079,Roanne,1982,99.71
079,Roanne,1990,97
079,Roanne,1999,94.65
079,Roanne,2007,94.66
079,Roanne,2008,95.18
079,Roanne,2012,96.75
079,Roanne,2013,96.68
079,Roanne,2017,96.81
079,Roanne,2018,96.72
080,Bourg-en-Bresse,1968,68.57
080,Bourg-en-Bresse,1975,73.93
080,Bourg-en-Bresse,1982,79.52
080,Bourg-en-Bresse,1990,84.06
080,Bourg-en-Bresse,1999,88.61
080,Bourg-en-Bresse,2007,96.41
080,Bourg-en-Bresse,2008,97.09
080,Bourg-en-Bresse,2012,101.16
080,Bourg-en-Bresse,2013,102.32
080,Bourg-en-Bresse,2017,105.07
080,Bourg-en-Bresse,2018,105.43
081,Montauban,1968,74.14
081,Montauban,1975,76.81
081,Montauban,1982,81.71
081,Montauban,1990,85.88
081,Montauban,1999,88.93
081,Montauban,2007,101.48
081,Montauban,2008,103.38
081,Montauban,2012,108.61
081,Montauban,2013,110.35
081,Montauban,2017,114.65
081,Montauban,2018,114.94
082,Albi,1968,88.34
082,Albi,1975,89.77
082,Albi,1982,90.92
082,Albi,1990,92.32
082,Albi,1999,92.89
082,Albi,2007,100.5
082,Albi,2008,100.97
082,Albi,2012,103.19
082,Albi,2013,103.74
082,Albi,2017,104.94
082,Albi,2018,105.24
083,Évreux,1968,67.74
083,Évreux,1975,78.94
083,Évreux,1982,85.91
083,Évreux,1990,97.37
083,Évreux,1999,102.3
083,Évreux,2007,108.32
083,Évreux,2008,108.56
083,Évreux,2012,110.43
083,Évreux,2013,111.26
083,Évreux,2017,111.79
083,Évreux,2018,110.98
084,Mâcon,1968,94.71
084,Mâcon,1975,101.61
084,Mâcon,1982,105.87
084,Mâcon,1990,108.96
084,Mâcon,1999,111.1
084,Mâcon,2007,118.58
084,Mâcon,2008,120.31
084,Mâcon,2012,123.01
084,Mâcon,2013,124.03
084,Mâcon,2017,126.55
084,Mâcon,2018,127.29
085,Tarbes,1968,121.98
085,Tarbes,1975,128.17
085,Tarbes,1982,132.43
085,Tarbes,1990,132.92
085,Tarbes,1999,132.87
085,Tarbes,2007,137.16
085,Tarbes,2008,137.36
085,Tarbes,2012,137.81
085,Tarbes,2013,137.69
085,Tarbes,2017,139.66
085,Tarbes,2018,140.9
086,Belfort,1968,173.15
086,Belfort,1975,186.58
086,Belfort,1982,192.96
086,Belfort,1990,196.46
086,Belfort,1999,202.06
086,Belfort,2007,211.35
086,Belfort,2008,210.71
086,Belfort,2012,214.39
086,Belfort,2013,214.89
086,Belfort,2017,212.32
086,Belfort,2018,210.99
087,Brive-la-Gaillarde,1968,78.57
087,Brive-la-Gaillarde,1975,84.61
087,Brive-la-Gaillarde,1982,88.4
087,Brive-la-Gaillarde,1990,90
087,Brive-la-Gaillarde,1999,91.5
087,Brive-la-Gaillarde,2007,97.71
087,Brive-la-Gaillarde,2008,98.32
087,Brive-la-Gaillarde,2012,98.96
087,Brive-la-Gaillarde,2013,98.8
087,Brive-la-Gaillarde,2017,99.82
087,Brive-la-Gaillarde,2018,99.69
088,Saint-Malo,1968,205.2
088,Saint-Malo,1975,211.42
088,Saint-Malo,1982,222.46
088,Saint-Malo,1990,235.63
