Observatoire des territoires - ANCT,Unnamed: 1,Unnamed: 2,Unnamed: 3
083,Sedan,2012,76.34
083,Sedan,2013,75.78
083,Sedan,2017,72.4
083,Sedan,2018,71.71
084,Vouziers,1968,19.94
084,Vouziers,1975,18.33
084,Vouziers,1982,17.05
084,Vouziers,1990,16.4
084,Vouziers,1999,15.92
084,Vouziers,2007,15.83
084,Vouziers,2008,15.88
084,Vouziers,2012,15.78
084,Vouziers,2013,15.67
084,Vouziers,2017,15.4
084,Vouziers,2018,15.35
091,Foix,1968,22.15
091,Foix,1975,22.07
091,Foix,1982,22.58
091,Foix,1990,23.56
091,Foix,1999,24.11
091,Foix,2007,25.58
091,Foix,2008,26.07
091,Foix,2012,26.32
091,Foix,2013,26.64
091,Foix,2017,26.09
091,Foix,2018,26.38
092,Pamiers,1968,51.38
092,Pamiers,1975,52.98
092,Pamiers,1982,52.78
092,Pamiers,1990,53.16
092,Pamiers,1999,52.61
092,Pamiers,2007,59.17
092,Pamiers,2008,58.76
092,Pamiers,2012,60.78
092,Pamiers,2013,59.92
092,Pamiers,2017,61.8
092,Pamiers,2018,60.32
093,Saint-Girons,1968,21.51
093,Saint-Girons,1975,20.41
093,Saint-Girons,1982,19.01
093,Saint-Girons,1990,18.29
093,Saint-Girons,1999,18.47
093,Saint-Girons,2007,19.71
093,Saint-Girons,2008,19.89
093,Saint-Girons,2012,20.08
093,Saint-Girons,2013,19.99
093,Saint-Girons,2017,20.14
093,Saint-Girons,2018,20.19
101,Bar-sur-Aube,1968,27.33
101,Bar-sur-Aube,1975,27.57
101,Bar-sur-Aube,1982,27.23
101,Bar-sur-Aube,1990,26.2
101,Bar-sur-Aube,1999,24.91
101,Bar-sur-Aube,2007,24.43
101,Bar-sur-Aube,2008,24.31
101,Bar-sur-Aube,2012,23.8
101,Bar-sur-Aube,2013,23.68
101,Bar-sur-Aube,2017,22.96
101,Bar-sur-Aube,2018,22.66
102,Nogent-sur-Seine,1968,38.56
102,Nogent-sur-Seine,1975,38.88
102,Nogent-sur-Seine,1982,39.35
102,Nogent-sur-Seine,1990,40.69
102,Nogent-sur-Seine,1999,41.3
102,Nogent-sur-Seine,2007,42.24
102,Nogent-sur-Seine,2008,42.22
102,Nogent-sur-Seine,2012,43.66
102,Nogent-sur-Seine,2013,44.05
102,Nogent-sur-Seine,2017,44.18
102,Nogent-sur-Seine,2018,44.05
103,Troyes,1968,53.45
103,Troyes,1975,57.36
103,Troyes,1982,58.57
103,Troyes,1990,58.45
103,Troyes,1999,59.51
103,Troyes,2007,61.82
103,Troyes,2008,62
103,Troyes,2012,62.9
103,Troyes,2013,63.07
103,Troyes,2017,64.25
103,Troyes,2018,64.4
111,Carcassonne,1968,53.78
111,Carcassonne,1975,52.87
111,Carcassonne,1982,54.98
111,Carcassonne,1990,58.2
111,Carcassonne,1999,60.24
111,Carcassonne,2007,65.95
111,Carcassonne,2008,66.54
111,Carcassonne,2012,68.53
111,Carcassonne,2013,68.77
111,Carcassonne,2017,69.47
111,Carcassonne,2018,69.96
112,Limoux,1968,26.3
112,Limoux,1975,25.05
112,Limoux,1982,24.43
112,Limoux,1990,23.89
112,Limoux,1999,23.44
112,Limoux,2007,24.61
112,Limoux,2008,24.75
112,Limoux,2012,25.1
112,Limoux,2013,24.97
112,Limoux,2017,24.5
112,Limoux,2018,24.48
113,Narbonne,1968,51.71
113,Narbonne,1975,50.9
113,Narbonne,1982,53.04
113,Narbonne,1990,58.52
113,Narbonne,1999,61.92
113,Narbonne,2007,71.82
113,Narbonne,2008,72.7
113,Narbonne,2012,76.45
113,Narbonne,2013,77.5
113,Narbonne,2017,79.67
113,Narbonne,2018,80.37
121,Millau,1968,22.74
121,Millau,1975,21.56
121,Millau,1982,21.37
121,Millau,1990,20.59
121,Millau,1999,20.13
121,Millau,2007,21.04
121,Millau,2008,21.07
121,Millau,2012,21.08
121,Millau,2013,21.14
121,Millau,2017,21.26
121,Millau,2018,21.25
122,Rodez,1968,32.69
122,Rodez,1975,34.14
122,Rodez,1982,35.83
122,Rodez,1990,35.91
122,Rodez,1999,35.82
122,Rodez,2007,37.65
122,Rodez,2008,38.02
122,Rodez,2012,38
122,Rodez,2013,38.3
122,Rodez,2017,38.89
122,Rodez,2018,38.98
123,Villefranche-de-Rouergue,1968,48.36
123,Villefranche-de-Rouergue,1975,46.93
123,Villefranche-de-Rouergue,1982,45.13
123,Villefranche-de-Rouergue,1990,42.41
123,Villefranche-de-Rouergue,1999,40.35
123,Villefranche-de-Rouergue,2007,41.27
123,Villefranche-de-Rouergue,2008,41.42
123,Villefranche-de-Rouergue,2012,41.59
123,Villefranche-de-Rouergue,2013,41.78
123,Villefranche-de-Rouergue,2017,41.46
123,Villefranche-de-Rouergue,2018,41.38
131,Aix-en-Provence,1968,128.17
131,Aix-en-Provence,1975,156.98
131,Aix-en-Provence,1982,185.67
131,Aix-en-Provence,1990,213.27
131,Aix-en-Provence,1999,235.99
131,Aix-en-Provence,2007,256.86
131,Aix-en-Provence,2008,258.07
131,Aix-en-Provence,2012,263.05
131,Aix-en-Provence,2013,264.88
131,Aix-en-Provence,2017,271.97
131,Aix-en-Provence,2018,273.28
132,Arles,1968,56.64
132,Arles,1975,61.08
132,Arles,1982,66.45
132,Arles,1990,71.52
132,Arles,1999,74.87
132,Arles,2007,79.33
132,Arles,2008,80.19
132,Arles,2012,82.44
132,Arles,2013,83.03
132,Arles,2017,84.71
132,Arles,2018,84.21
133,Marseille,1968,1455.61
133,Marseille,1975,1524.96
133,Marseille,1982,1505.05
133,Marseille,1990,1423.59
133,Marseille,1999,1444.16
133,Marseille,2007,1538.84
133,Marseille,2008,1542.42
133,Marseille,2012,1547.34
133,Marseille,2013,1553.16
133,Marseille,2017,1571.04
133,Marseille,2018,1582.32
134,Istres,1968,207.25
134,Istres,1975,289.11
134,Istres,1982,353.93
134,Istres,1990,402.59
134,Istres,1999,427.49
134,Istres,2007,448.28
134,Istres,2008,449.52
134,Istres,2012,453.13
134,Istres,2013,453.42
134,Istres,2017,458.45
134,Istres,2018,460.28
141,Bayeux,1968,60.44
141,Bayeux,1975,61.04
141,Bayeux,1982,65.25
141,Bayeux,1990,68.33
141,Bayeux,1999,69.26
141,Bayeux,2007,72.01
141,Bayeux,2008,72.53
141,Bayeux,2012,75.1
141,Bayeux,2013,75.74
141,Bayeux,2017,75.4
141,Bayeux,2018,75.46
142,Caen,1968,158.54
142,Caen,1975,182.98
142,Caen,1982,195.6
142,Caen,1990,208.99
142,Caen,1999,222.94
142,Caen,2007,230.94
142,Caen,2008,232.71
142,Caen,2012,235.98
142,Caen,2013,236.82
142,Caen,2017,242.31
142,Caen,2018,243.28
143,Lisieux,1968,79.44
143,Lisieux,1975,80.91
143,Lisieux,1982,82.49
143,Lisieux,1990,85.5
143,Lisieux,1999,88.56
143,Lisieux,2007,92.43
143,Lisieux,2008,92.79
143,Lisieux,2012,93.43
143,Lisieux,2013,93.38
143,Lisieux,2017,92.01
143,Lisieux,2018,91.42
144,Vire,1968,55.91
144,Vire,1975,55.28
144,Vire,1982,56.64
144,Vire,1990,56.06
144,Vire,1999,57.18
144,Vire,2007,59.68
144,Vire,2008,60.16
144,Vire,2012,60.8
144,Vire,2013,60.97
144,Vire,2017,59.8
144,Vire,2018,59.38
151,Aurillac,1968,40.78
151,Aurillac,1975,42.46
151,Aurillac,1982,43
151,Aurillac,1990,43.22
151,Aurillac,1999,42.4
151,Aurillac,2007,42.73
151,Aurillac,2008,42.77
151,Aurillac,2012,42.66
151,Aurillac,2013,42.61
151,Aurillac,2017,42.28
151,Aurillac,2018,42.27
152,Mauriac,1968,29.93
152,Mauriac,1975,27.4
152,Mauriac,1982,25.73
152,Mauriac,1990,24.32
152,Mauriac,1999,22.41
152,Mauriac,2007,21.33
152,Mauriac,2008,21.16
152,Mauriac,2012,20.76
152,Mauriac,2013,20.63
152,Mauriac,2017,20.13
152,Mauriac,2018,19.97
153,Saint-Flour,1968,20.74
153,Saint-Flour,1975,19.62
153,Saint-Flour,1982,18.58
153,Saint-Flour,1990,17.49
153,Saint-Flour,1999,15.94
153,Saint-Flour,2007,15.54
153,Saint-Flour,2008,15.47
153,Saint-Flour,2012,15.23
153,Saint-Flour,2013,15.19
153,Saint-Flour,2017,14.94
153,Saint-Flour,2018,14.88
161,Angoulême,1968,81.39
161,Angoulême,1975,86.05
161,Angoulême,1982,89.58
161,Angoulême,1990,91.24
161,Angoulême,1999,91.74
161,Angoulême,2007,95.57
161,Angoulême,2008,96.22
161,Angoulême,2012,96.85
161,Angoulême,2013,96.87
161,Angoulême,2017,96.98
161,Angoulême,2018,97.11
162,Cognac,1968,58.85
162,Cognac,1975,59.78
162,Cognac,1982,58.97
162,Cognac,1990,59.03
162,Cognac,1999,58.16
162,Cognac,2007,59.09
162,Cognac,2008,59.4
162,Cognac,2012,59.84
162,Cognac,2013,59.9
162,Cognac,2017,59.69
162,Cognac,2018,59.38
163,Confolens,1968,33.37
163,Confolens,1975,31.63
163,Confolens,1982,31
163,Confolens,1990,30.18
163,Confolens,1999,29.42
163,Confolens,2007,29.91
163,Confolens,2008,30.04
163,Confolens,2012,30.12
163,Confolens,2013,29.98
163,Confolens,2017,29.56
163,Confolens,2018,29.45
171,Jonzac,1968,39.19
171,Jonzac,1975,37.66
171,Jonzac,1982,36.85
171,Jonzac,1990,35.91
171,Jonzac,1999,35.62
171,Jonzac,2007,37.28
171,Jonzac,2008,37.67
171,Jonzac,2012,38.8
171,Jonzac,2013,38.89
171,Jonzac,2017,39.09
171,Jonzac,2018,39.14
172,Rochefort,1968,91.74
172,Rochefort,1975,93.64
172,Rochefort,1982,96.38
172,Rochefort,1990,100.29
172,Rochefort,1999,105.62
172,Rochefort,2007,116.83
172,Rochefort,2008,118.57
172,Rochefort,2012,121.31
172,Rochefort,2013,122.47
172,Rochefort,2017,124.12
172,Rochefort,2018,124.32
173,La Rochelle,1968,159.63
173,La Rochelle,1975,177.15
173,La Rochelle,1982,189.27
173,La Rochelle,1990,196.57
173,La Rochelle,1999,218.85
173,La Rochelle,2007,236.71
173,La Rochelle,2008,237.96
173,La Rochelle,2012,244.38
173,La Rochelle,2013,246.75
173,La Rochelle,2017,254.44
173,La Rochelle,2018,257.21
174,Saintes,1968,62.22
174,Saintes,1975,63.54
174,Saintes,1982,66.23
174,Saintes,1990,69.99
174,Saintes,1999,73.05
174,Saintes,2007,81.61
174,Saintes,2008,82.76
174,Saintes,2012,86.04
174,Saintes,2013,86.67
174,Saintes,2017,88.19
174,Saintes,2018,88.26
175,Saint-Jean-d'Angély,1968,39.81
175,Saint-Jean-d'Angély,1975,37.9
175,Saint-Jean-d'Angély,1982,36.97
175,Saint-Jean-d'Angély,1990,35.82
175,Saint-Jean-d'Angély,1999,35.23
175,Saint-Jean-d'Angély,2007,36.47
175,Saint-Jean-d'Angély,2008,36.73
175,Saint-Jean-d'Angély,2012,37.47
175,Saint-Jean-d'Angély,2013,37.39
175,Saint-Jean-d'Angély,2017,37
175,Saint-Jean-d'Angély,2018,36.85
181,Bourges,1968,55.64
181,Bourges,1975,59.86
181,Bourges,1982,61.85
181,Bourges,1990,63.44
181,Bourges,1999,62.51
181,Bourges,2007,63.02
181,Bourges,2008,62.44
181,Bourges,2012,62.4
181,Bourges,2013,62.63
181,Bourges,2017,61.73
181,Bourges,2018,61.71
182,Saint-Amand-Montrond,1968,28.77
182,Saint-Amand-Montrond,1975,27.63
182,Saint-Amand-Montrond,1982,26.55
182,Saint-Amand-Montrond,1990,25.81
182,Saint-Amand-Montrond,1999,25.1
182,Saint-Amand-Montrond,2007,25.09
182,Saint-Amand-Montrond,2008,25.18
182,Saint-Amand-Montrond,2012,24.84
182,Saint-Amand-Montrond,2013,24.53
182,Saint-Amand-Montrond,2017,23.47
182,Saint-Amand-Montrond,2018,23.31
183,Vierzon,1968,41.03
183,Vierzon,1975,42.76
183,Vierzon,1982,43.41
183,Vierzon,1990,42.83
183,Vierzon,1999,41.33
183,Vierzon,2007,40.64
183,Vierzon,2008,40.66
183,Vierzon,2012,40.46
183,Vierzon,2013,40.43
183,Vierzon,2017,39.28
183,Vierzon,2018,39.08
191,Brive-la-Gaillarde,1968,73.01
191,Brive-la-Gaillarde,1975,77.16
191,Brive-la-Gaillarde,1982,79.88
191,Brive-la-Gaillarde,1990,80.64
191,Brive-la-Gaillarde,1999,81.33
191,Brive-la-Gaillarde,2007,86.31
191,Brive-la-Gaillarde,2008,86.75
191,Brive-la-Gaillarde,2012,87.07
191,Brive-la-Gaillarde,2013,86.89
191,Brive-la-Gaillarde,2017,87.47
191,Brive-la-Gaillarde,2018,87.22
192,Tulle,1968,34.91
192,Tulle,1975,33.24
192,Tulle,1982,32.31
192,Tulle,1990,30.93
192,Tulle,1999,29.4
192,Tulle,2007,30.35
192,Tulle,2008,30.41
192,Tulle,2012,29.86
192,Tulle,2013,29.86
192,Tulle,2017,30.04
192,Tulle,2018,29.93
193,Ussel,1968,23.7
193,Ussel,1975,23.87
193,Ussel,1982,23.52
193,Ussel,1990,22.83
193,Ussel,1999,21.48
193,Ussel,2007,21.42
193,Ussel,2008,21.46
193,Ussel,2012,21.06
193,Ussel,2013,20.95
193,Ussel,2017,20.66
193,Ussel,2018,20.53
211,Beaune,1968,38.89
211,Beaune,1975,40.03
211,Beaune,1982,41.69
211,Beaune,1990,43.2
211,Beaune,1999,44.53
211,Beaune,2007,46.14
211,Beaune,2008,46.65
211,Beaune,2012,47.35
211,Beaune,2013,47.42
211,Beaune,2017,46.87
211,Beaune,2018,46.63
212,Dijon,1968,91.24
212,Dijon,1975,103.83
212,Dijon,1982,108.86
212,Dijon,1990,115.71
212,Dijon,1999,120.2
212,Dijon,2007,123.94
212,Dijon,2008,124.45
212,Dijon,2012,126.19
212,Dijon,2013,127.07
212,Dijon,2017,129.52
212,Dijon,2018,129.7
213,Montbard,1968,20.36
213,Montbard,1975,19.49
213,Montbard,1982,19.33
213,Montbard,1990,18.64
213,Montbard,1999,17.85
213,Montbard,2007,17.31
213,Montbard,2008,17.26
213,Montbard,2012,17.05
213,Montbard,2013,16.98
213,Montbard,2017,16.56
213,Montbard,2018,16.4
221,Dinan,1968,81.09
221,Dinan,1975,84.32
221,Dinan,1982,87.53
221,Dinan,1990,88.15
221,Dinan,1999,87.31
221,Dinan,2007,95.71
221,Dinan,2008,97.56
221,Dinan,2012,101.23
221,Dinan,2013,102.09
221,Dinan,2017,104.47
221,Dinan,2018,105.05
222,Guingamp,1968,56.29
222,Guingamp,1975,54.88
222,Guingamp,1982,54.56
222,Guingamp,1990,52.84
222,Guingamp,1999,52.29
222,Guingamp,2007,54.22
222,Guingamp,2008,54.53
222,Guingamp,2012,55.14
222,Guingamp,2013,55.08
222,Guingamp,2017,54.68
222,Guingamp,2018,54.59
223,Lannion,1968,90.95
223,Lannion,1975,97.68
223,Lannion,1982,100.95
223,Lannion,1990,101.02
223,Lannion,1999,102.95
223,Lannion,2007,109.52
223,Lannion,2008,110.04
223,Lannion,2012,110.64
223,Lannion,2013,110.68
223,Lannion,2017,110.14
223,Lannion,2018,110.04
224,Saint-Brieuc,1968,79.73
224,Saint-Brieuc,1975,84.71
224,Saint-Brieuc,1982,87.65
224,Saint-Brieuc,1990,88.68
224,Saint-Brieuc,1999,90.28
224,Saint-Brieuc,2007,95.86
224,Saint-Brieuc,2008,96.8
224,Saint-Brieuc,2012,99.92
224,Saint-Brieuc,2013,100.21
224,Saint-Brieuc,2017,100.51
224,Saint-Brieuc,2018,100.69
231,Aubusson,1968,23.03
231,Aubusson,1975,21.23
231,Aubusson,1982,19.7
231,Aubusson,1990,18.21
231,Aubusson,1999,16.93
231,Aubusson,2007,16.6
231,Aubusson,2008,16.57
231,Aubusson,2012,16.19
231,Aubusson,2013,16.11
231,Aubusson,2017,15.68
231,Aubusson,2018,15.55
232,Guéret,1968,33.52
232,Guéret,1975,31.49
232,Guéret,1982,30.78
232,Guéret,1990,29.17
232,Guéret,1999,27.98
232,Guéret,2007,28.1
232,Guéret,2008,28.15
232,Guéret,2012,27.67
232,Guéret,2013,27.51
232,Guéret,2017,27.14
232,Guéret,2018,26.87
241,Bergerac,1968,49.11
241,Bergerac,1975,48.73
241,Bergerac,1982,49.54
241,Bergerac,1990,52.1
241,Bergerac,1999,52.47
241,Bergerac,2007,55.13
241,Bergerac,2008,55.49
241,Bergerac,2012,56.7
241,Bergerac,2013,56.92
241,Bergerac,2017,56.3
241,Bergerac,2018,56.34
242,Nontron,1968,31.21
242,Nontron,1975,29.85
242,Nontron,1982,28.48
242,Nontron,1990,27.6
242,Nontron,1999,26.52
242,Nontron,2007,26.95
242,Nontron,2008,26.99
242,Nontron,2012,26.66
242,Nontron,2013,26.51
242,Nontron,2017,25.95
242,Nontron,2018,25.85
243,Périgueux,1968,50.86
243,Périgueux,1975,51.67
243,Périgueux,1982,53.13
243,Périgueux,1990,54.87
243,Périgueux,1999,55.74
243,Périgueux,2007,58.76
243,Périgueux,2008,59.21
243,Périgueux,2012,60.75
243,Périgueux,2013,60.97
243,Périgueux,2017,61.07
243,Périgueux,2018,61.14
244,Sarlat-la-Canéda,1968,32.25
244,Sarlat-la-Canéda,1975,32.39
244,Sarlat-la-Canéda,1982,33
244,Sarlat-la-Canéda,1990,33.53
244,Sarlat-la-Canéda,1999,33.98
244,Sarlat-la-Canéda,2007,35.77
244,Sarlat-la-Canéda,2008,36.04
244,Sarlat-la-Canéda,2012,36.5
244,Sarlat-la-Canéda,2013,36.41
244,Sarlat-la-Canéda,2017,35.86
244,Sarlat-la-Canéda,2018,35.74
251,Besançon,1968,93.09
251,Besançon,1975,103.34
251,Besançon,1982,106.25
251,Besançon,1990,112.27
251,Besançon,1999,119.12
251,Besançon,2007,125.55
251,Besançon,2008,126.01
251,Besançon,2012,127.44
251,Besançon,2013,128.4
251,Besançon,2017,129.4
251,Besançon,2018,129.92
252,Montbéliard,1968,136.25
252,Montbéliard,1975,153.5
252,Montbéliard,1982,152.21
252,Montbéliard,1990,144.69
252,Montbéliard,1999,141.43
252,Montbéliard,2007,140.94
252,Montbéliard,2008,141.33
252,Montbéliard,2012,141.85
252,Montbéliard,2013,141.27
252,Montbéliard,2017,140.25
252,Montbéliard,2018,140.27
253,Pontarlier,1968,37.08
253,Pontarlier,1975,38.65
253,Pontarlier,1982,39.68
253,Pontarlier,1990,42.33
253,Pontarlier,1999,44.86
253,Pontarlier,2007,49.39
253,Pontarlier,2008,49.97
253,Pontarlier,2012,52.4
253,Pontarlier,2013,52.95
253,Pontarlier,2017,55.44
253,Pontarlier,2018,56.1
261,Die,1968,18.94
261,Die,1975,18.54
261,Die,1982,20.21
261,Die,1990,21.6
261,Die,1999,22.86
261,Die,2007,24.79
261,Die,2008,24.92
261,Die,2012,25.55
261,Die,2013,25.78
261,Die,2017,26.7
261,Die,2018,26.88
262,Nyons,1968,36.92
262,Nyons,1975,38.27
262,Nyons,1982,43.32
262,Nyons,1990,46.66
262,Nyons,1999,49.76
262,Nyons,2007,54.95
