Observatoire des territoires - ANCT,Unnamed: 1,Unnamed: 2,Unnamed: 3
76,Occitanie,2007,73.86
76,Occitanie,2008,74.53
76,Occitanie,2012,77.37
76,Occitanie,2013,78.16
76,Occitanie,2017,80.37
76,Occitanie,2018,80.93
84,Auvergne-Rhône-Alpes,1968,82.27
84,Auvergne-Rhône-Alpes,1975,87.66
84,Auvergne-Rhône-Alpes,1982,91.07
84,Auvergne-Rhône-Alpes,1990,95.71
84,Auvergne-Rhône-Alpes,1999,99.76
84,Auvergne-Rhône-Alpes,2007,106.23
84,Auvergne-Rhône-Alpes,2008,107
84,Auvergne-Rhône-Alpes,2012,110.39
84,Auvergne-Rhône-Alpes,2013,111.28
84,Auvergne-Rhône-Alpes,2017,114.02
84,Auvergne-Rhône-Alpes,2018,114.68
93,Provence-Alpes-Côte d'Azur,1968,105.06
93,Provence-Alpes-Côte d'Azur,1975,117.06
93,Provence-Alpes-Côte d'Azur,1982,126.28
93,Provence-Alpes-Côte d'Azur,1990,135.6
93,Provence-Alpes-Côte d'Azur,1999,143.51
93,Provence-Alpes-Côte d'Azur,2007,154.91
93,Provence-Alpes-Côte d'Azur,2008,155.51
93,Provence-Alpes-Côte d'Azur,2012,157.19
93,Provence-Alpes-Côte d'Azur,2013,157.76
93,Provence-Alpes-Côte d'Azur,2017,160.22
93,Provence-Alpes-Côte d'Azur,2018,160.92
94,Corse,1968,23.65
94,Corse,1975,25.99
94,Corse,1982,27.67
94,Corse,1990,28.85
94,Corse,1999,29.98
94,Corse,2007,34.47
94,Corse,2008,34.9
94,Corse,2012,36.44
94,Corse,2013,36.89
94,Corse,2017,38.59
94,Corse,2018,39
