Observatoire des territoires - ANCT,Unnamed: 1,Unnamed: 2,Unnamed: 3
AU10,PAYS DU VELAY,1982,44.84
AU10,PAYS DU VELAY,1990,44.37
AU10,PAYS DU VELAY,1999,43.99
AU10,PAYS DU VELAY,2008,45.11
AU10,PAYS DU VELAY,2013,45.63
AU10,PAYS DU VELAY,2018,45.97
AU11,PAYS GRAND SANCY,1968,22.23
AU11,PAYS GRAND SANCY,1975,20.65
AU11,PAYS GRAND SANCY,1982,19.74
AU11,PAYS GRAND SANCY,1990,18.4
AU11,PAYS GRAND SANCY,1999,17.16
AU11,PAYS GRAND SANCY,2008,17.21
AU11,PAYS GRAND SANCY,2013,17.1
AU11,PAYS GRAND SANCY,2018,17.15
AU12,PAYS VICHY AUVERGNE,1968,52.49
AU12,PAYS VICHY AUVERGNE,1975,51.45
AU12,PAYS VICHY AUVERGNE,1982,50.82
AU12,PAYS VICHY AUVERGNE,1990,49.77
AU12,PAYS VICHY AUVERGNE,1999,48.59
AU12,PAYS VICHY AUVERGNE,2008,49.36
AU12,PAYS VICHY AUVERGNE,2013,50.24
AU12,PAYS VICHY AUVERGNE,2018,49.94
AU17,PAYS DE MAURIENNE,1968,23.49
AU17,PAYS DE MAURIENNE,1975,21.46
AU17,PAYS DE MAURIENNE,1982,21.42
AU17,PAYS DE MAURIENNE,1990,20.85
AU17,PAYS DE MAURIENNE,1999,21.06
AU17,PAYS DE MAURIENNE,2008,22.61
AU17,PAYS DE MAURIENNE,2013,22.08
AU17,PAYS DE MAURIENNE,2018,21.71
AU20,PAYS ROANNAIS PAYS DE RHÔNE ALPES,1968,89.01
AU20,PAYS ROANNAIS PAYS DE RHÔNE ALPES,1975,91.88
AU20,PAYS ROANNAIS PAYS DE RHÔNE ALPES,1982,91.55
AU20,PAYS ROANNAIS PAYS DE RHÔNE ALPES,1990,88.93
AU20,PAYS ROANNAIS PAYS DE RHÔNE ALPES,1999,86.66
AU20,PAYS ROANNAIS PAYS DE RHÔNE ALPES,2008,87.57
AU20,PAYS ROANNAIS PAYS DE RHÔNE ALPES,2013,88.97
AU20,PAYS ROANNAIS PAYS DE RHÔNE ALPES,2018,88.9
AU23,PAYS TARENTAISE VANOISE,1968,21.75
AU23,PAYS TARENTAISE VANOISE,1975,22.89
AU23,PAYS TARENTAISE VANOISE,1982,24.22
AU23,PAYS TARENTAISE VANOISE,1990,26.52
AU23,PAYS TARENTAISE VANOISE,1999,28.1
AU23,PAYS TARENTAISE VANOISE,2008,30.41
AU23,PAYS TARENTAISE VANOISE,2013,30.5
AU23,PAYS TARENTAISE VANOISE,2018,29.83
AU30,SYNDICAT MIXTE DE LA VALLEE DE LA DROME,1968,35.33
AU30,SYNDICAT MIXTE DE LA VALLEE DE LA DROME,1975,35.5
AU30,SYNDICAT MIXTE DE LA VALLEE DE LA DROME,1982,40.02
AU30,SYNDICAT MIXTE DE LA VALLEE DE LA DROME,1990,43.63
AU30,SYNDICAT MIXTE DE LA VALLEE DE LA DROME,1999,46.72
AU30,SYNDICAT MIXTE DE LA VALLEE DE LA DROME,2008,51.08
AU30,SYNDICAT MIXTE DE LA VALLEE DE LA DROME,2013,53.13
AU30,SYNDICAT MIXTE DE LA VALLEE DE LA DROME,2018,55.89
AU38,SYNDICAT MIXTE DE LA BOUCLE DU RHONE EN DAUPHINE,1968,64.52
AU38,SYNDICAT MIXTE DE LA BOUCLE DU RHONE EN DAUPHINE,1975,74.49
AU38,SYNDICAT MIXTE DE LA BOUCLE DU RHONE EN DAUPHINE,1982,90.33
AU38,SYNDICAT MIXTE DE LA BOUCLE DU RHONE EN DAUPHINE,1990,104.47
AU38,SYNDICAT MIXTE DE LA BOUCLE DU RHONE EN DAUPHINE,1999,114.68
AU38,SYNDICAT MIXTE DE LA BOUCLE DU RHONE EN DAUPHINE,2008,133.28
AU38,SYNDICAT MIXTE DE LA BOUCLE DU RHONE EN DAUPHINE,2013,145.2
AU38,SYNDICAT MIXTE DE LA BOUCLE DU RHONE EN DAUPHINE,2018,155.05
AU41,SYNDICAT MIXTE DE L' OUEST LYONNAIS,1968,103.63
AU41,SYNDICAT MIXTE DE L' OUEST LYONNAIS,1975,125.25
AU41,SYNDICAT MIXTE DE L' OUEST LYONNAIS,1982,154.34
AU41,SYNDICAT MIXTE DE L' OUEST LYONNAIS,1990,180.98
AU41,SYNDICAT MIXTE DE L' OUEST LYONNAIS,1999,214.59
AU41,SYNDICAT MIXTE DE L' OUEST LYONNAIS,2008,237.5
AU41,SYNDICAT MIXTE DE L' OUEST LYONNAIS,2013,249.84
AU41,SYNDICAT MIXTE DE L' OUEST LYONNAIS,2018,265.03
AU42,SMIX A LA CARTE DE L'AVANT-PAYS SAVOYARD,1968,49.08
AU42,SMIX A LA CARTE DE L'AVANT-PAYS SAVOYARD,1975,48.58
AU42,SMIX A LA CARTE DE L'AVANT-PAYS SAVOYARD,1982,52.33
AU42,SMIX A LA CARTE DE L'AVANT-PAYS SAVOYARD,1990,57.79
AU42,SMIX A LA CARTE DE L'AVANT-PAYS SAVOYARD,1999,63.03
AU42,SMIX A LA CARTE DE L'AVANT-PAYS SAVOYARD,2008,76.18
AU42,SMIX A LA CARTE DE L'AVANT-PAYS SAVOYARD,2013,81.5
AU42,SMIX A LA CARTE DE L'AVANT-PAYS SAVOYARD,2018,84.55
AU43,SMIX METROPOLE SAVOIE,1968,123.01
AU43,SMIX METROPOLE SAVOIE,1975,137.08
AU43,SMIX METROPOLE SAVOIE,1982,148.98
AU43,SMIX METROPOLE SAVOIE,1990,163.04
AU43,SMIX METROPOLE SAVOIE,1999,178.96
AU43,SMIX METROPOLE SAVOIE,2008,195.72
AU43,SMIX METROPOLE SAVOIE,2013,206.21
AU43,SMIX METROPOLE SAVOIE,2018,214.62
AU45,SYNDICAT MIXTE CENTRE ARDECHE,1968,49.25
AU45,SYNDICAT MIXTE CENTRE ARDECHE,1975,47.58
AU45,SYNDICAT MIXTE CENTRE ARDECHE,1982,46.92
AU45,SYNDICAT MIXTE CENTRE ARDECHE,1990,46.14
AU45,SYNDICAT MIXTE CENTRE ARDECHE,1999,45.45
AU45,SYNDICAT MIXTE CENTRE ARDECHE,2008,46.93
AU45,SYNDICAT MIXTE CENTRE ARDECHE,2013,47.31
AU45,SYNDICAT MIXTE CENTRE ARDECHE,2018,47.14
BF02,PAYS AUXOIS MORVAN,1968,24.18
BF02,PAYS AUXOIS MORVAN,1975,23.19
BF02,PAYS AUXOIS MORVAN,1982,23.51
BF02,PAYS AUXOIS MORVAN,1990,23.22
BF02,PAYS AUXOIS MORVAN,1999,22.8
BF02,PAYS AUXOIS MORVAN,2008,22.76
BF02,PAYS AUXOIS MORVAN,2013,22.7
BF02,PAYS AUXOIS MORVAN,2018,22.19
BF03,PAYS AVALLONNAIS,1968,21.9
BF03,PAYS AVALLONNAIS,1975,22.09
BF03,PAYS AVALLONNAIS,1982,21.86
BF03,PAYS AVALLONNAIS,1990,21.62
BF03,PAYS AVALLONNAIS,1999,22.08
BF03,PAYS AVALLONNAIS,2008,21.86
BF03,PAYS AVALLONNAIS,2013,21.5
BF03,PAYS AVALLONNAIS,2018,20.17
BF04,PAYS BEAUNOIS,1968,45.56
BF04,PAYS BEAUNOIS,1975,47.42
BF04,PAYS BEAUNOIS,1982,49.79
BF04,PAYS BEAUNOIS,1990,52.16
BF04,PAYS BEAUNOIS,1999,54.14
BF04,PAYS BEAUNOIS,2008,56.89
BF04,PAYS BEAUNOIS,2013,58.05
BF04,PAYS BEAUNOIS,2018,57.2
BF05,PAYS BRESSE BOURGUIGNONNE,1968,43.97
BF05,PAYS BRESSE BOURGUIGNONNE,1975,42.01
BF05,PAYS BRESSE BOURGUIGNONNE,1982,41.58
BF05,PAYS BRESSE BOURGUIGNONNE,1990,40.75
BF05,PAYS BRESSE BOURGUIGNONNE,1999,40.48
BF05,PAYS BRESSE BOURGUIGNONNE,2008,44.79
BF05,PAYS BRESSE BOURGUIGNONNE,2013,46.73
BF05,PAYS BRESSE BOURGUIGNONNE,2018,46.87
BF06,SYNDICAT MIXTE DU CHALONNAIS,1968,81.73
BF06,SYNDICAT MIXTE DU CHALONNAIS,1975,90.12
BF06,SYNDICAT MIXTE DU CHALONNAIS,1982,93.39
BF06,SYNDICAT MIXTE DU CHALONNAIS,1990,96.02
BF06,SYNDICAT MIXTE DU CHALONNAIS,1999,97.53
BF06,SYNDICAT MIXTE DU CHALONNAIS,2008,101.12
BF06,SYNDICAT MIXTE DU CHALONNAIS,2013,102.62
BF06,SYNDICAT MIXTE DU CHALONNAIS,2018,103.04
BF08,PAYS VAL DE LOIRE NIVERNAIS,1968,62.29
BF08,PAYS VAL DE LOIRE NIVERNAIS,1975,63.95
BF08,PAYS VAL DE LOIRE NIVERNAIS,1982,64.07
BF08,PAYS VAL DE LOIRE NIVERNAIS,1990,63.35
BF08,PAYS VAL DE LOIRE NIVERNAIS,1999,61.5
BF08,PAYS VAL DE LOIRE NIVERNAIS,2008,60.06
BF08,PAYS VAL DE LOIRE NIVERNAIS,2013,58.87
BF08,PAYS VAL DE LOIRE NIVERNAIS,2018,56.45
BF10,PAYS DU CHAROLAIS BRIONNAIS,1968,42.51
BF10,PAYS DU CHAROLAIS BRIONNAIS,1975,43.07
BF10,PAYS DU CHAROLAIS BRIONNAIS,1982,41.79
BF10,PAYS DU CHAROLAIS BRIONNAIS,1990,39.58
BF10,PAYS DU CHAROLAIS BRIONNAIS,1999,37.17
BF10,PAYS DU CHAROLAIS BRIONNAIS,2008,36.67
BF10,PAYS DU CHAROLAIS BRIONNAIS,2013,36.14
BF10,PAYS DU CHAROLAIS BRIONNAIS,2018,35.34
BF11,PAYS NIVERNAIS MORVAN,1968,20.65
BF11,PAYS NIVERNAIS MORVAN,1975,19.14
BF11,PAYS NIVERNAIS MORVAN,1982,17.75
BF11,PAYS NIVERNAIS MORVAN,1990,16.69
BF11,PAYS NIVERNAIS MORVAN,1999,15.86
BF11,PAYS NIVERNAIS MORVAN,2008,15.65
BF11,PAYS NIVERNAIS MORVAN,2013,15.07
BF11,PAYS NIVERNAIS MORVAN,2018,14.28
BF12,PAYS DU VAL DE SAONE VINGEANNE,1968,30.56
BF12,PAYS DU VAL DE SAONE VINGEANNE,1975,32.06
BF12,PAYS DU VAL DE SAONE VINGEANNE,1982,35.12
BF12,PAYS DU VAL DE SAONE VINGEANNE,1990,35.58
BF12,PAYS DU VAL DE SAONE VINGEANNE,1999,37.18
BF12,PAYS DU VAL DE SAONE VINGEANNE,2008,41.37
BF12,PAYS DU VAL DE SAONE VINGEANNE,2013,44.01
BF12,PAYS DU VAL DE SAONE VINGEANNE,2018,44.49
BF13,PETR SEINE-ET-TILLES,1968,16.5
BF13,PETR SEINE-ET-TILLES,1975,17.58
BF13,PETR SEINE-ET-TILLES,1982,18.87
BF13,PETR SEINE-ET-TILLES,1990,19.28
BF13,PETR SEINE-ET-TILLES,1999,19.92
BF13,PETR SEINE-ET-TILLES,2008,21.48
BF13,PETR SEINE-ET-TILLES,2013,22.65
BF13,PETR SEINE-ET-TILLES,2018,23.05
BF15,PETR MACONNAIS SUD BOURGOGNE,1968,80.18
BF15,PETR MACONNAIS SUD BOURGOGNE,1975,85.27
BF15,PETR MACONNAIS SUD BOURGOGNE,1982,86.79
BF15,PETR MACONNAIS SUD BOURGOGNE,1990,86.8
BF15,PETR MACONNAIS SUD BOURGOGNE,1999,86.55
BF15,PETR MACONNAIS SUD BOURGOGNE,2008,91.4
BF15,PETR MACONNAIS SUD BOURGOGNE,2013,92.78
BF15,PETR MACONNAIS SUD BOURGOGNE,2018,94.57
BF16,PETR DU NORD DE L'YONNE,1968,47.38
BF16,PETR DU NORD DE L'YONNE,1975,51.37
BF16,PETR DU NORD DE L'YONNE,1982,54.12
BF16,PETR DU NORD DE L'YONNE,1990,59.22
BF16,PETR DU NORD DE L'YONNE,1999,63.03
BF16,PETR DU NORD DE L'YONNE,2008,66.92
BF16,PETR DU NORD DE L'YONNE,2013,67.89
BF16,PETR DU NORD DE L'YONNE,2018,68.88
BF17,PETR DU GRAND AUXERROIS,1968,65.06
BF17,PETR DU GRAND AUXERROIS,1975,71.9
BF17,PETR DU GRAND AUXERROIS,1982,76.91
BF17,PETR DU GRAND AUXERROIS,1990,79.22
BF17,PETR DU GRAND AUXERROIS,1999,80.3
BF17,PETR DU GRAND AUXERROIS,2008,81.57
BF17,PETR DU GRAND AUXERROIS,2013,80.43
BF17,PETR DU GRAND AUXERROIS,2018,80.03
BF20,PAYS DES VOSGES SAONOISES,1968,54.59
BF20,PAYS DES VOSGES SAONOISES,1975,56.43
BF20,PAYS DES VOSGES SAONOISES,1982,57.99
BF20,PAYS DES VOSGES SAONOISES,1990,55.97
BF20,PAYS DES VOSGES SAONOISES,1999,54.44
BF20,PAYS DES VOSGES SAONOISES,2008,54.89
BF20,PAYS DES VOSGES SAONOISES,2013,54.6
BF20,PAYS DES VOSGES SAONOISES,2018,53.07
BF21,PAYS DOLOIS,1968,62.51
BF21,PAYS DOLOIS,1975,63.79
BF21,PAYS DOLOIS,1982,64.54
BF21,PAYS DOLOIS,1990,66.4
BF21,PAYS DOLOIS,1999,66.93
BF21,PAYS DOLOIS,2008,71.14
BF21,PAYS DOLOIS,2013,71.27
BF21,PAYS DOLOIS,2018,72.16
BF22,PETR DU DOUBS CENTRAL,1968,31.36
BF22,PETR DU DOUBS CENTRAL,1975,32.63
BF22,PETR DU DOUBS CENTRAL,1982,34.06
BF22,PETR DU DOUBS CENTRAL,1990,34.61
BF22,PETR DU DOUBS CENTRAL,1999,35.84
BF22,PETR DU DOUBS CENTRAL,2008,38.3
BF22,PETR DU DOUBS CENTRAL,2013,39.13
BF22,PETR DU DOUBS CENTRAL,2018,38.67
BF23,PAYS DU HAUT JURA,1968,47.71
BF23,PAYS DU HAUT JURA,1975,50.18
BF23,PAYS DU HAUT JURA,1982,51.39
BF23,PAYS DU HAUT JURA,1990,55.55
BF23,PAYS DU HAUT JURA,1999,56.26
BF23,PAYS DU HAUT JURA,2008,56.76
BF23,PAYS DU HAUT JURA,2013,55.22
BF23,PAYS DU HAUT JURA,2018,53.62
BF24,PAYS DU HAUT-DOUBS,1968,35.22
BF24,PAYS DU HAUT-DOUBS,1975,36.71
BF24,PAYS DU HAUT-DOUBS,1982,38.18
BF24,PAYS DU HAUT-DOUBS,1990,41.8
BF24,PAYS DU HAUT-DOUBS,1999,44.79
BF24,PAYS DU HAUT-DOUBS,2008,49.77
BF24,PAYS DU HAUT-DOUBS,2013,52.03
BF24,PAYS DU HAUT-DOUBS,2018,55.23
BF25,PETR DU PAYS GRAYLOIS,1968,29.39
BF25,PETR DU PAYS GRAYLOIS,1975,29.61
BF25,PETR DU PAYS GRAYLOIS,1982,28.89
BF25,PETR DU PAYS GRAYLOIS,1990,28.14
BF25,PETR DU PAYS GRAYLOIS,1999,28.04
BF25,PETR DU PAYS GRAYLOIS,2008,28.8
BF25,PETR DU PAYS GRAYLOIS,2013,28.37
BF25,PETR DU PAYS GRAYLOIS,2018,27.83
BF26,PAYS HORLOGER,1968,51.82
BF26,PAYS HORLOGER,1975,54.67
BF26,PAYS HORLOGER,1982,53.87
BF26,PAYS HORLOGER,1990,55.05
BF26,PAYS HORLOGER,1999,56.16
BF26,PAYS HORLOGER,2008,60.46
BF26,PAYS HORLOGER,2013,64.2
BF26,PAYS HORLOGER,2018,66.39
BF27,PAYS LÉDONIEN,1968,42.92
BF27,PAYS LÉDONIEN,1975,43.63
BF27,PAYS LÉDONIEN,1982,44.45
BF27,PAYS LÉDONIEN,1990,44.88
BF27,PAYS LÉDONIEN,1999,46.03
BF27,PAYS LÉDONIEN,2008,48.42
BF27,PAYS LÉDONIEN,2013,48.73
BF27,PAYS LÉDONIEN,2018,48.65
BF33,PAYS VESOUL VAL DE SAÔNE,1968,39.01
BF33,PAYS VESOUL VAL DE SAÔNE,1975,40.79
BF33,PAYS VESOUL VAL DE SAÔNE,1982,43
BF33,PAYS VESOUL VAL DE SAÔNE,1990,43.39
BF33,PAYS VESOUL VAL DE SAÔNE,1999,43.4
BF33,PAYS VESOUL VAL DE SAÔNE,2008,44.53
BF33,PAYS VESOUL VAL DE SAÔNE,2013,44.63
BF33,PAYS VESOUL VAL DE SAÔNE,2018,43.88
BR02,PAYS CENTRE OUEST BRETAGNE,1968,41.66
BR02,PAYS CENTRE OUEST BRETAGNE,1975,39.01
BR02,PAYS CENTRE OUEST BRETAGNE,1982,37.3
BR02,PAYS CENTRE OUEST BRETAGNE,1990,34.67
BR02,PAYS CENTRE OUEST BRETAGNE,1999,32.82
BR02,PAYS CENTRE OUEST BRETAGNE,2008,32.78
BR02,PAYS CENTRE OUEST BRETAGNE,2013,32.51
BR02,PAYS CENTRE OUEST BRETAGNE,2018,31.48
BR03,POLE METROPOLITAIN DU PAYS DE BREST,1968,159.02
BR03,POLE METROPOLITAIN DU PAYS DE BREST,1975,172.46
BR03,POLE METROPOLITAIN DU PAYS DE BREST,1982,179.55
BR03,POLE METROPOLITAIN DU PAYS DE BREST,1990,183.64
BR03,POLE METROPOLITAIN DU PAYS DE BREST,1999,189
BR03,POLE METROPOLITAIN DU PAYS DE BREST,2008,195.58
BR03,POLE METROPOLITAIN DU PAYS DE BREST,2013,198.79
BR03,POLE METROPOLITAIN DU PAYS DE BREST,2018,201.76
BR04,PAYS DE BROCÉLIANDE,1968,44.51
BR04,PAYS DE BROCÉLIANDE,1975,46.73
BR04,PAYS DE BROCÉLIANDE,1982,53.52
BR04,PAYS DE BROCÉLIANDE,1990,56.76
BR04,PAYS DE BROCÉLIANDE,1999,60.83
BR04,PAYS DE BROCÉLIANDE,2008,74.31
BR04,PAYS DE BROCÉLIANDE,2013,80.44
BR04,PAYS DE BROCÉLIANDE,2018,84.04
BR05,PAYS DE CORNOUAILLE,1968,135.57
BR05,PAYS DE CORNOUAILLE,1975,140.74
BR05,PAYS DE CORNOUAILLE,1982,144.88
BR05,PAYS DE CORNOUAILLE,1990,148.37
BR05,PAYS DE CORNOUAILLE,1999,151.78
BR05,PAYS DE CORNOUAILLE,2008,160.49
BR05,PAYS DE CORNOUAILLE,2013,162.24
BR05,PAYS DE CORNOUAILLE,2018,163.49
BR07,PAYS DE FOUGÈRES,1968,79
BR07,PAYS DE FOUGÈRES,1975,78.61
BR07,PAYS DE FOUGÈRES,1982,78.27
BR07,PAYS DE FOUGÈRES,1990,76.48
BR07,PAYS DE FOUGÈRES,1999,75.49
BR07,PAYS DE FOUGÈRES,2008,79.51
BR07,PAYS DE FOUGÈRES,2013,82.2
BR07,PAYS DE FOUGÈRES,2018,83.04
BR08,PAYS DE GUINGAMP,1968,65.73
BR08,PAYS DE GUINGAMP,1975,64.57
BR08,PAYS DE GUINGAMP,1982,64.84
BR08,PAYS DE GUINGAMP,1990,63.43
BR08,PAYS DE GUINGAMP,1999,63.57
BR08,PAYS DE GUINGAMP,2008,67.33
BR08,PAYS DE GUINGAMP,2013,68.44
BR08,PAYS DE GUINGAMP,2018,68.17
BR09,PAYS DE LORIENT,1968,150.36
BR09,PAYS DE LORIENT,1975,157.88
BR09,PAYS DE LORIENT,1982,164.78
BR09,PAYS DE LORIENT,1990,172.64
BR09,PAYS DE LORIENT,1999,174.04
BR09,PAYS DE LORIENT,2008,182.23
BR09,PAYS DE LORIENT,2013,187.07
BR09,PAYS DE LORIENT,2018,190.08
BR10,PAYS DE MORLAIX,1968,89.71
BR10,PAYS DE MORLAIX,1975,91.27
BR10,PAYS DE MORLAIX,1982,93.75
BR10,PAYS DE MORLAIX,1990,92.56
BR10,PAYS DE MORLAIX,1999,91.41
BR10,PAYS DE MORLAIX,2008,96.38
BR10,PAYS DE MORLAIX,2013,97.34
BR10,PAYS DE MORLAIX,2018,97.03
BR11,PAYS DE PLOËRMEL - COEUR DE BRETAGNE,1968,48.21
BR11,PAYS DE PLOËRMEL - COEUR DE BRETAGNE,1975,47.73
BR11,PAYS DE PLOËRMEL - COEUR DE BRETAGNE,1982,48.43
BR11,PAYS DE PLOËRMEL - COEUR DE BRETAGNE,1990,48.92
BR11,PAYS DE PLOËRMEL - COEUR DE BRETAGNE,1999,49.04
BR11,PAYS DE PLOËRMEL - COEUR DE BRETAGNE,2008,54.12
BR11,PAYS DE PLOËRMEL - COEUR DE BRETAGNE,2013,56.16
BR11,PAYS DE PLOËRMEL - COEUR DE BRETAGNE,2018,56.05
BR12,PAYS DE PONTIVY,1968,54.62
BR12,PAYS DE PONTIVY,1975,55.13
BR12,PAYS DE PONTIVY,1982,55.66
BR12,PAYS DE PONTIVY,1990,55.46
BR12,PAYS DE PONTIVY,1999,55.94
BR12,PAYS DE PONTIVY,2008,60.88
BR12,PAYS DE PONTIVY,2013,62.93
BR12,PAYS DE PONTIVY,2018,64.24
BR13,PAYS DE RENNES,1968,201.4
BR13,PAYS DE RENNES,1975,233.55
BR13,PAYS DE RENNES,1982,256.14
BR13,PAYS DE RENNES,1990,280.66
BR13,PAYS DE RENNES,1999,315.9
BR13,PAYS DE RENNES,2008,345.47
BR13,PAYS DE RENNES,2013,367.38
BR13,PAYS DE RENNES,2018,390.94
BR14,PAYS DE SAINT BRIEUC,1968,106.85
BR14,PAYS DE SAINT BRIEUC,1975,115.91
BR14,PAYS DE SAINT BRIEUC,1982,121.21
BR14,PAYS DE SAINT BRIEUC,1990,123.64
BR14,PAYS DE SAINT BRIEUC,1999,127.67
BR14,PAYS DE SAINT BRIEUC,2008,138.06
BR14,PAYS DE SAINT BRIEUC,2013,143.8
BR14,PAYS DE SAINT BRIEUC,2018,145.11
BR15,PAYS DE SAINT MALO,1968,116.18
BR15,PAYS DE SAINT MALO,1975,117.7
BR15,PAYS DE SAINT MALO,1982,122.09
BR15,PAYS DE SAINT MALO,1990,128.02
BR15,PAYS DE SAINT MALO,1999,133.95
BR15,PAYS DE SAINT MALO,2008,145.87
BR15,PAYS DE SAINT MALO,2013,148.71
BR15,PAYS DE SAINT MALO,2018,154.95
BR16,PAYS DE VANNES,1968,75.86
BR16,PAYS DE VANNES,1975,83.59
BR16,PAYS DE VANNES,1982,93.25
BR16,PAYS DE VANNES,1990,103.17
BR16,PAYS DE VANNES,1999,115.65
BR16,PAYS DE VANNES,2008,134.28
BR16,PAYS DE VANNES,2013,142.59
BR16,PAYS DE VANNES,2018,148.64
BR17,PAYS DE VITRÉ - PORTE DE BRETAGNE,1968,56.98
BR17,PAYS DE VITRÉ - PORTE DE BRETAGNE,1975,57.44
BR17,PAYS DE VITRÉ - PORTE DE BRETAGNE,1982,60.15
BR17,PAYS DE VITRÉ - PORTE DE BRETAGNE,1990,63.51
BR17,PAYS DE VITRÉ - PORTE DE BRETAGNE,1999,68.4
BR17,PAYS DE VITRÉ - PORTE DE BRETAGNE,2008,80.17
BR17,PAYS DE VITRÉ - PORTE DE BRETAGNE,2013,84.3
BR17,PAYS DE VITRÉ - PORTE DE BRETAGNE,2018,87.04
BR18,PAYS DES VALLONS DE VILAINE,1968,43.43
BR18,PAYS DES VALLONS DE VILAINE,1975,44.58
BR18,PAYS DES VALLONS DE VILAINE,1982,47.53
BR18,PAYS DES VALLONS DE VILAINE,1990,50.42
BR18,PAYS DES VALLONS DE VILAINE,1999,54.66
BR18,PAYS DES VALLONS DE VILAINE,2008,69.52
BR18,PAYS DES VALLONS DE VILAINE,2013,76.06
BR18,PAYS DES VALLONS DE VILAINE,2018,78.67
BR20,PAYS D'AURAY,1968,98.17
BR20,PAYS D'AURAY,1975,101.8
BR20,PAYS D'AURAY,1982,106.21
BR20,PAYS D'AURAY,1990,113.23
BR20,PAYS D'AURAY,1999,119.99
BR20,PAYS D'AURAY,2008,140.76
BR20,PAYS D'AURAY,2013,147.94
BR20,PAYS D'AURAY,2018,153.33
CE01,PETR BEAUCE GATINAIS EN PITHIVERAIS,1968,37.82
CE01,PETR BEAUCE GATINAIS EN PITHIVERAIS,1975,39.77
CE01,PETR BEAUCE GATINAIS EN PITHIVERAIS,1982,41.71
CE01,PETR BEAUCE GATINAIS EN PITHIVERAIS,1990,44.9
CE01,PETR BEAUCE GATINAIS EN PITHIVERAIS,1999,47.66
CE01,PETR BEAUCE GATINAIS EN PITHIVERAIS,2008,50.54
CE01,PETR BEAUCE GATINAIS EN PITHIVERAIS,2013,52.57
CE01,PETR BEAUCE GATINAIS EN PITHIVERAIS,2018,53.03
CE02,PAYS BERRY SAINT AMANDOIS,1968,28.85
