Observatoire des territoires - ANCT,Unnamed: 1,Unnamed: 2,Unnamed: 3
26,Bourgogne,1982,50.54
26,Bourgogne,1990,50.97
26,Bourgogne,1999,50.98
26,Bourgogne,2007,51.73
26,Bourgogne,2008,51.88
26,Bourgogne,2012,51.96
26,Bourgogne,2013,52.01
26,Bourgogne,2017,51.7
26,Bourgogne,2018,51.57
31,Nord-Pas-de-Calais,1968,307.39
31,Nord-Pas-de-Calais,1975,315.27
31,Nord-Pas-de-Calais,1982,316.81
31,Nord-Pas-de-Calais,1990,319.4
31,Nord-Pas-de-Calais,1999,321.94
31,Nord-Pas-de-Calais,2007,323.96
31,Nord-Pas-de-Calais,2008,324.19
31,Nord-Pas-de-Calais,2012,326.3
31,Nord-Pas-de-Calais,2013,327.11
31,Nord-Pas-de-Calais,2017,328.04
31,Nord-Pas-de-Calais,2018,328.09
41,Lorraine,1968,96.59
41,Lorraine,1975,98.98
41,Lorraine,1982,98.52
41,Lorraine,1990,97.92
41,Lorraine,1999,98.12
41,Lorraine,2007,99.37
41,Lorraine,2008,99.64
41,Lorraine,2012,99.79
41,Lorraine,2013,99.59
41,Lorraine,2017,99.03
41,Lorraine,2018,98.88
42,Alsace,1968,170.57
42,Alsace,1975,183.25
42,Alsace,1982,189.13
42,Alsace,1990,196.18
42,Alsace,1999,209.43
42,Alsace,2007,220.68
42,Alsace,2008,221.87
42,Alsace,2012,224.62
42,Alsace,2013,225.62
42,Alsace,2017,228.21
42,Alsace,2018,229.29
43,Franche-Comté,1968,61.28
43,Franche-Comté,1975,65.45
43,Franche-Comté,1982,66.91
43,Franche-Comté,1990,67.73
43,Franche-Comté,1999,68.95
43,Franche-Comté,2007,71.52
43,Franche-Comté,2008,71.84
43,Franche-Comté,2012,72.57
43,Franche-Comté,2013,72.65
43,Franche-Comté,2017,72.74
43,Franche-Comté,2018,72.78
52,Pays de la Loire,1968,80.51
52,Pays de la Loire,1975,86.25
52,Pays de la Loire,1982,91.34
52,Pays de la Loire,1990,95.35
52,Pays de la Loire,1999,100.43
52,Pays de la Loire,2007,108.55
52,Pays de la Loire,2008,109.41
52,Pays de la Loire,2012,113.23
52,Pays de la Loire,2013,114.11
52,Pays de la Loire,2017,117.13
52,Pays de la Loire,2018,117.87
53,Bretagne,1968,90.72
53,Bretagne,1975,95.39
53,Bretagne,1982,99.53
53,Bretagne,1990,102.75
53,Bretagne,1999,106.81
53,Bretagne,2007,114.68
53,Bretagne,2008,115.76
53,Bretagne,2012,118.98
53,Bretagne,2013,119.77
53,Bretagne,2017,121.98
53,Bretagne,2018,122.59
54,Poitou-Charentes,1968,57.36
54,Poitou-Charentes,1975,59.21
54,Poitou-Charentes,1982,60.76
54,Poitou-Charentes,1990,61.8
54,Poitou-Charentes,1999,63.55
54,Poitou-Charentes,2007,67.41
54,Poitou-Charentes,2008,67.91
54,Poitou-Charentes,2012,69.12
54,Poitou-Charentes,2013,69.35
54,Poitou-Charentes,2017,70.05
54,Poitou-Charentes,2018,70.17
72,Aquitaine,1968,59.59
72,Aquitaine,1975,61.78
72,Aquitaine,1982,64.35
72,Aquitaine,1990,67.72
72,Aquitaine,1999,70.45
72,Aquitaine,2007,76.32
72,Aquitaine,2008,76.97
72,Aquitaine,2012,79.59
72,Aquitaine,2013,80.34
72,Aquitaine,2017,82.71
72,Aquitaine,2018,83.26
73,Midi-Pyrénées,1968,48.18
73,Midi-Pyrénées,1975,50.02
73,Midi-Pyrénées,1982,51.28
73,Midi-Pyrénées,1990,53.6
73,Midi-Pyrénées,1999,56.27
73,Midi-Pyrénées,2007,61.97
73,Midi-Pyrénées,2008,62.59
73,Midi-Pyrénées,2012,64.54
73,Midi-Pyrénées,2013,65.14
73,Midi-Pyrénées,2017,66.92
73,Midi-Pyrénées,2018,67.37
74,Limousin,1968,43.46
74,Limousin,1975,43.6
74,Limousin,1982,43.51
74,Limousin,1990,42.67
74,Limousin,1999,41.96
74,Limousin,2007,43.5
74,Limousin,2008,43.72
74,Limousin,2012,43.6
74,Limousin,2013,43.53
74,Limousin,2017,43.35
74,Limousin,2018,43.16
82,Rhône-Alpes,1968,101.22
82,Rhône-Alpes,1975,109.4
82,Rhône-Alpes,1982,114.79
82,Rhône-Alpes,1990,122.45
82,Rhône-Alpes,1999,129.19
82,Rhône-Alpes,2007,138.81
82,Rhône-Alpes,2008,139.99
82,Rhône-Alpes,2012,145.11
82,Rhône-Alpes,2013,146.46
82,Rhône-Alpes,2017,150.67
82,Rhône-Alpes,2018,151.63
83,Auvergne,1968,50.43
83,Auvergne,1975,51.15
83,Auvergne,1982,51.23
83,Auvergne,1990,50.79
83,Auvergne,1999,50.32
83,Auvergne,2007,51.48
83,Auvergne,2008,51.58
83,Auvergne,2012,52.06
83,Auvergne,2013,52.19
83,Auvergne,2017,52.44
83,Auvergne,2018,52.61
91,Languedoc-Roussillon,1968,62.37
91,Languedoc-Roussillon,1975,65.37
91,Languedoc-Roussillon,1982,70.37
91,Languedoc-Roussillon,1990,77.26
91,Languedoc-Roussillon,1999,83.86
91,Languedoc-Roussillon,2007,93.55
91,Languedoc-Roussillon,2008,94.31
91,Languedoc-Roussillon,2012,98.64
91,Languedoc-Roussillon,2013,99.71
91,Languedoc-Roussillon,2017,102.66
91,Languedoc-Roussillon,2018,103.39
93,Provence-Alpes-Côte d'Azur,1968,105.06
93,Provence-Alpes-Côte d'Azur,1975,117.06
93,Provence-Alpes-Côte d'Azur,1982,126.28
93,Provence-Alpes-Côte d'Azur,1990,135.6
93,Provence-Alpes-Côte d'Azur,1999,143.51
93,Provence-Alpes-Côte d'Azur,2007,154.91
93,Provence-Alpes-Côte d'Azur,2008,155.51
93,Provence-Alpes-Côte d'Azur,2012,157.19
93,Provence-Alpes-Côte d'Azur,2013,157.76
93,Provence-Alpes-Côte d'Azur,2017,160.22
93,Provence-Alpes-Côte d'Azur,2018,160.92
94,Corse,1968,23.65
94,Corse,1975,25.99
94,Corse,1982,27.67
94,Corse,1990,28.85
94,Corse,1999,29.98
94,Corse,2007,34.47
94,Corse,2008,34.9
94,Corse,2012,36.44
94,Corse,2013,36.89
94,Corse,2017,38.59
94,Corse,2018,39
